co,name,reg_name,code,pop,lat,lon
co,de la osa,De La Osa,2,,7.5166667,-74.95
co,delgado,Delgado,1,,-1.3833333,-73.45
co,delicias,Delicias,3,,6.8166667,-70.6333333
co,delicias,Delicias,4,,10.983333300000002,-74.8166667
co,delicias,Delicias,8,,-0.45166670000000003,-73.5708333
co,delicias,Delícias,9,,2.6525,-75.8169444
co,delicias,Delícias,16,,2.8127777999999997,-75.5197222
co,delicias,Delicias,19,,2.8088889,-72.8638889
co,delicias,Delicias,20,,2.0,-77.25
co,delicias,Delicias,22,,0.23333330000000002,-74.9666667
co,delicias,Delicias,26,,6.677777799999999,-73.5144444
co,delicias,Delicias,28,,4.8333333,-75.0
co,delicias,Delicias,29,,4.0125,-75.825
co,delicias,Delicias,32,,6.2833333,-70.1833333
co,delirio,Delirio,4,,10.8469444,-74.7436111
co,democracia,Democracia,10,,9.3597222,-73.7841667
co,depresion,Depresión,9,,2.1833332999999997,-76.83333329999999
co,derrumbe,Derrumbe,20,,1.2272222,-78.5344444
co,derrumbito,Derrumbito,11,,4.9825,-76.76527779999999
co,derrumbo,Derrumbo,9,,2.2333333,-76.7166667
co,descansadero,Descansadero,6,,5.616666700000001,-72.3166667
co,descanse,Descansé,9,,1.45,-76.5666667
co,descanso,Descanso,9,,1.45,-76.5666667
co,descanso,Descanso,12,,8.8113889,-75.8630556
co,descolgadera,Descolgadera,20,,1.6761111000000002,-78.8488889
co,descolgadero,Descolgadero,20,,1.6761111000000002,-78.8488889
co,descolgadero,Descolgadero,29,,3.2666667,-77.41666670000001
co,desconsolado,Desconsolado,5,,10.016666699999998,-75.05
co,desconsolados,Desconsolados,5,,10.016666699999998,-75.05
co,descuido,Descuido,12,,8.0,-75.6333333
co,desecho,Desecho,32,,5.6,-72.0666667
co,desengano,Desengaño,32,,6.2666667,-70.1833333
co,despensa,Despensa,9,,1.7333333,-77.2333333
co,despensa,Despensa,17,,10.766666699999998,-73.2
co,despensa,Despensa,29,,4.5,-76.15
co,desquite,Desquite,2,,6.5333333,-75.5
co,destacamento,Destacamento,5,,8.983333300000002,-74.3166667
co,diadema,Diadema,29,,3.9691667,-76.08
co,diamante,Diamante,3,,6.866666700000001,-71.7833333
co,diamante,Diamante,10,,9.4580556,-73.8433333
co,diamante,Diamante,12,,8.633333300000002,-75.2
co,diamante,Diamante,16,,3.0777778,-75.5280556
co,diamante,Diamante,18,,9.6438889,-74.4922222
co,diamante,Diamante,21,,7.5666667,-72.6333333
co,diamante,Diamante,28,,3.8502777999999998,-74.9555556
co,diamante,Diamante,29,,3.8216667,-76.4925
co,diamante,Diamante,32,,5.15,-72.0
co,diamante,Diamante,33,,4.4272222,-73.30333329999999
co,diamante rojo,Diamante Rojo,3,,6.6355556,-70.40888890000001
co,diamanteviejo,Diamanteviejo,18,,9.704722199999999,-74.1477778
co,diaz granados,Diaz Granados,27,,8.3,-74.7
co,dibulla,Dibulla,17,4402.0,11.2722222,-73.3055556
co,diciplina,Diciplina,18,,9.666666699999999,-74.5166667
co,diego hernandez,Diego Hernández,10,,8.2516667,-73.47361109999999
co,diez y nueve,Diez y Nueve,21,,8.788611099999999,-72.7658333
co,dificil,Dificil,18,,9.85,-74.23861109999999
co,dijen,Dijen,19,,2.1627777999999998,-74.5838889
co,dilia ester,Dilia Ester,18,,10.916666699999999,-74.05
co,diluvio,Diluvio,2,,7.462777799999999,-75.3291667
co,diluvio,Diluvio,10,,10.15,-73.65
co,diluvio,Diluvio,18,,10.25,-74.66666670000001
co,dinamarca,Dinamarca,6,,5.8566667,-74.33555559999999
co,dinamarca,Dinamarca,18,,9.5,-74.4333333
co,dinamarca,Dinamarca,29,,4.0283333,-75.97694440000001
co,dinamarca,Dinamarca,32,,4.7533332999999995,-72.2277778
co,dindal,Dindal,16,,3.15,-75.2833333
co,dinde,Dinde,9,,2.6983333,-76.7555556
co,dintel,Dintel,33,,4.9,-74.33333329999999
co,diomatal,Diomatal,16,,3.2744444,-75.1194444
co,diomate,Diomate,16,,2.8666667,-75.2333333
co,diosmevea,Diosmevea,5,,8.916666699999999,-73.9833333
co,dios si quiere,Dios Si Quiere,26,,6.7533332999999995,-73.8672222
co,dios te salve,Dios Te Salve,12,,8.1541667,-76.2358333
co,dios te salve,Dios Te Salve,31,,4.3425,-70.0908333
co,dipurdu,Dipurdú,11,,4.8783332999999995,-76.8638889
co,disciplina,Disciplina,18,,9.666666699999999,-74.5166667
co,distraccion,Distracción,17,4742.0,10.8977778,-72.8869444
co,diuriba,Diuriba,31,,4.1352778,-70.6647222
co,diversion,Diversión,18,,9.9,-74.2833333
co,dividive,Dividive,12,,8.9666667,-75.3833333
co,dividivi,Dividivi,18,,10.5772222,-74.6327778
co,divino,Divino,20,,1.5333333,-78.0666667
co,divino nino,Divino Niño,29,,4.0241667,-75.9761111
co,divisa,Divisa,18,,10.2,-74.33333329999999
co,diviso,Diviso,20,,1.3666667,-78.2333333
co,doa,Doa,33,,4.0,-74.5
co,docampado,Docampadó,11,,4.7,-77.2
co,doche,Doche,16,,3.2863888999999995,-75.0675
co,doctorero,Doctorero,18,,10.083333300000001,-74.5266667
co,doido,Doidó,11,,4.7,-76.8666667
co,doima,Doima,28,,4.4333333,-74.9833333
co,dolibos,Dolibos,31,,4.4172222,-70.9541667
co,dolores,Dolores,9,,2.2630556,-76.7444444
co,dolores,Dolores,28,,3.0725,-74.9002778
co,domingo arias,Domingo Arias,16,,2.6333333,-75.58333329999999
co,domingodo,Domingodó,11,,7.1666667,-77.0166667
co,domingo savia meusa,Domingo Savia Meusa,33,,4.8527778,-73.9383333
co,dominguillo,Dominguillo,9,,1.9,-76.7833333
co,dona ana,Doña Ana,27,,9.044166699999998,-74.7902778
co,donachui,Donachui,10,,10.7166667,-73.4666667
co,donado,Donado,4,,10.833333300000001,-74.8666667
co,dona juana,Doña Juana,5,,9.0905556,-74.1891667
co,don alonso,Don Alonso,9,,2.25,-77.0666667
co,don alonso,Don Alonso,27,,9.2166667,-75.33333329999999
co,dona lucia,Doña Lucia,12,,8.8422222,-76.2436111
co,dona maria,Doña María,10,,9.999166699999998,-73.2941667
co,dona maria,Doña María,12,,8.483333300000002,-75.08333329999999
co,dona maria,Doña María,18,,10.383333300000002,-74.16666670000001
co,don bosco,Don Bosco,4,,10.8,-74.9
co,doncel,Doncel,2,,6.613888900000001,-75.8594444
co,donde cala,Donde Cala,19,,4.1163889,-72.8458333
co,don diego,Don Diego,18,,10.983333300000002,-73.7833333
co,don diego,Don Diego,20,,1.5627778,-77.3155556
co,don felix,Don Félix,4,,10.583333300000001,-74.95
co,don fortunato,Don Fortunato,27,,9.45,-75.55
co,don gabriel,Don Gabriel,27,,9.633333300000002,-75.3
co,don joaquin,Don Joaquín,9,,2.6547222,-77.76638890000001
co,donjuana,Donjuana,21,,7.7,-72.6
co,don matias,Don Matías,2,10011.0,6.4897222,-75.42944440000001
co,don quijote,Don Quijote,10,,9.7822222,-73.36138890000001
co,don ruben,Don Rubén,26,,7.105277799999999,-73.18638890000001
co,don toribio,Don Toribio,2,,7.122777799999999,-73.94972220000001
co,dorada,Dorada,7,,5.4522222000000005,-74.6691667
co,dorada,Dorada,20,,1.8927778000000002,-77.2672222
co,dorada,Dorada,26,,6.4166667,-74.08333329999999
co,dorada,Dorada,32,,4.8166667,-72.2833333
co,doradas,Doradas,33,,4.6116667,-73.3544444
co,doradilla,Doradilla,20,,1.9,-77.6333333
co,doradillo,Doradillo,20,,1.9,-77.6333333
co,dorado,Dorado,1,,-1.5833333,-73.3
co,doriqui,Doriquí,17,,11.5,-72.83333329999999
co,dos aguas,Dos Aguas,28,,3.6311111000000005,-75.6186111
co,dos bocas,Dos Bocas,2,,7.45,-74.9
co,dos bocas,Dos Bocas,12,,8.55,-76.1333333
co,dos bocas,Dos Bocas,26,,6.7833333,-73.6166667
co,dos burros,Dos Burros,2,,8.433333300000001,-76.2833333
co,dos cabas,Dos Cabas,29,,3.5063888999999997,-76.4486111
co,dos caminos,Dos Caminos,17,,10.988888900000001,-72.9733333
co,dos colos,Dos Colos,26,,7.2380556,-73.1244444
co,dos cominos,Dos Cominos,16,,2.3994444,-75.9138889
co,dos,Dos,17,,10.85,-73.1
co,dos guaduas,Dos Guaduas,9,,2.6591667,-76.7427778
co,dos hermanos,Dos Hermanos,12,,8.616666699999998,-75.9333333
co,dos hermanos,Dos Hermanos,26,,6.0436111,-74.3583333
co,dos marias,Dos Marías,2,,8.733333300000002,-76.4833333
co,dos marias,Dos Marías,12,,8.1522222,-76.1305556
co,dos quebradas,Dos Quebradas,8,,1.3025,-75.705
co,dos quebradas,Dos Quebradas,19,,3.4622222000000002,-73.7752778
co,dos quebradas,Dos Quebradas,20,,1.6252778,-78.67611109999999
co,dos quebradas,Dos Quebradas,24,179586.0,4.8347222,-75.6725
co,dos quebradas,Dos Quebradas,28,,3.5433333,-75.7058333
co,dosquebradas,Dosquebradas,29,,4.3077778,-76.375
co,dos quebradas,Dos Quebradas,29,,4.3077778,-76.375
co,dosquebradas,Dosquebradas,33,,5.73,-74.3433333
co,dos rios,Dos Ríos,14,,1.1902778,-72.7275
co,doyare centro,Doyaré Centro,28,,3.8361111000000006,-75.1516667
co,drago,Drago,11,,4.901388900000001,-76.8366667
co,dubasa,Dubasa,11,,5.3166667,-76.9666667
co,dubaza,Dubazá,11,,5.3166667,-76.9666667
co,duda,Duda,19,,3.6122222,-74.3494444
co,duitama,Duitama,6,92041.0,5.8269444,-73.02027779999999
co,dujos,Dujos,16,,2.8833333,-75.3
co,dulce nombre,Dulce Nombre,18,,9.7833333,-74.2833333
co,dunquerque,Dunquerque,29,,3.7669443999999994,-76.37861109999999
co,durania,Durania,10,,10.0333333,-73.8833333
co,durania,Durania,18,,9.866666699999998,-74.0666667
co,durania,Durania,21,3471.0,7.717222200000001,-72.66
co,durania,Durania,30,,1.2666667,-70.1833333
co,duriameina,Duriameina,18,,10.65,-73.6333333
co,duygia,Duygia,15,,2.9166667,-69.41666670000001
co,ebanal,Ebanal,17,,11.284166699999998,-73.1075
co,ebejico,Ebéjico,2,2583.0,6.3286111,-75.76861109999999
co,ebron,Ebrón,10,,9.5205556,-73.8577778
co,ecce homo,Ecce Homo,6,,5.6908332999999995,-73.6275
co,echadia,Echadía,7,,5.4861111,-75.5983333
co,econas,Econas,10,,9.3680556,-73.5619444
co,ecovias,Ecovias,10,,9.3680556,-73.5619444
co,ecuador,Ecuador,2,,6.2833333,-75.7666667
co,ecuador,Ecuador,16,,2.37,-75.8616667
co,eden,Edén,6,,6.2666667,-72.4
co,eden,Eden,21,,8.1166667,-72.4666667
co,eden,Eden,23,,4.4666667,-75.7666667
co,eduardo,Eduardo,6,,5.2166667,-73.1333333
co,eduardo santos,Eduardo Santos,4,,11.0319444,-74.86361109999999
co,egida,Égida,20,,1.7025,-77.47527779999999
co,egido,Egido,6,,5.5461111,-74.10472220000001
co,egido,Egido,20,,1.6666667000000002,-77.4833333
co,egipto,Egipto,12,,8.9227778,-75.5669444
co,egipto,Egipto,33,,4.6,-74.0666667
co,eirrakajahuria,Eirrakajahuria,17,,12.333333300000001,-71.6
co,ekuahu,Ekuáhu,17,,12.116666699999998,-71.6833333
co,el 25,El 25,18,,10.35,-74.05
co,el 30,El 30,7,,5.5666667,-74.8166667
co,el abanico,El Abanico,10,,9.3547222,-73.9330556
co,el abanico,El Abanico,16,,2.6505556,-75.7294444
co,el abejero,El Abejero,24,,5.1575,-75.9094444
co,el abejorro,El Abejorro,2,,6.2502778,-74.7383333
co,el abra,El Abra,2,,7.0319444,-75.87638890000001
co,el abra,El Abra,17,,11.3094444,-72.89583329999999
co,el abra,El Abra,33,,5.0166667,-73.95
co,el abrujal,El Abrujal,29,,3.5916667,-76.37361109999999
co,el aburrido,El Aburrido,26,,7.220277799999999,-73.11916670000001
co,el acacio,El Acacio,6,,5.8152778,-74.38416670000001
co,el aceite,El Aceite,3,,7.0680556,-70.6283333
co,el aceite,El Aceite,32,,5.0166667,-72.7
co,el aceitico,El Aceitico,31,,6.1669444,-68.36527779999999
co,el aceituno,El Aceituno,5,,7.616666700000001,-73.9
co,el aceituno,El Aceituno,21,,8.3075,-72.47111109999999
co,el aceituno,El Aceituno,28,,4.35,-75.0
co,el achiote,El Achiote,16,,2.5086111,-75.57777779999999
co,el achontillo,El Achontillo,26,,5.8933333,-74.0444444
co,el africa,El Africa,2,,8.740833300000002,-76.4841667
co,el agasajo,El Agasajo,18,,10.0772222,-74.5069444
co,el agrado,El Agrado,3,,6.8333333,-71.8
co,el agrado,El Agrado,6,,5.8241667,-74.4436111
co,el agrado,El Agrado,7,,5.0741667,-75.6358333
co,el agrado,El Agrado,16,,3.1991667,-75.0769444
co,el agrado,El Agrado,19,,2.8480556,-72.6138889
co,el agrado,El Agrado,23,,4.1827778,-75.7088889
co,el agrado,El Agrado,28,,4.3769444,-75.4747222
co,el agro,El Agro,10,,9.2505556,-73.91861109999999
co,el aguacatal,El Aguacatal,16,,2.3675,-75.6808333
co,el aguacate,El Aguacate,2,,6.7016667000000005,-75.8077778
co,el aguacate,El Aguacate,7,,4.9333333,-75.85
co,el aguacate,El Aguacate,16,,2.4686111,-75.64138890000001
co,el aguacate,El Aguacate,20,,1.5361111,-77.33333329999999
co,el aguacate,El Aguacate,29,,3.5211111000000006,-76.1216667
co,el aguaco,El Aguaco,6,,5.883333299999999,-73.1166667
co,el aguacuate,El Aguacuate,2,,7.18,-75.46888890000001
co,el aguamaca,El Aguamaca,32,,5.0166667,-72.8166667
co,el aguamaco,El Aguamaco,32,,5.0166667,-72.8166667
co,el aguceno,El Aguceno,16,,3.2883332999999997,-75.2930556
co,el aguila,El Águila,2,,6.5966667,-76.0491667
co,el aguila,El Águila,5,,9.833333300000001,-75.0333333
co,el aguila,El Aguila,7,,4.9933333,-75.84777779999999
co,el aguila,El Aguila,12,,7.4033333,-75.9725
co,el aguila,El Águila,26,,6.5166667,-74.15
co,el aguila,El Águila,28,,3.3836111000000004,-75.7658333
co,el aguila,El Águila,29,2725.0,4.9091667,-76.0430556
co,el ahuaco,El Ahuaco,17,,11.187222199999999,-72.6641667
co,el aji,El Ají,4,,10.85,-74.8666667
co,el aji,El Ají,29,,3.2808333,-77.4075
co,el alambrado,El Alambrado,23,,4.4166667,-75.8
co,el albion,El Albíon,29,,3.6563888999999996,-76.2955556
co,el alcahual,El Alcahual,33,,4.383333299999999,-74.7833333
co,el alcanfor,El Alcanfor,2,,6.727777799999999,-75.5408333
co,el alcaparro,El Alcaparro,6,,5.633333299999999,-73.25
co,el alcazar,El Alcázar,4,,10.633333300000002,-75.2166667
co,el alcazar,El Alcázar,6,,5.5666667,-73.2166667
co,el alcazar,El Alcazar,29,,3.2102777999999996,-76.5808333
co,el alcazar,El Alcázar,33,,4.3216667,-74.34611109999999
co,el algarrarro,El Algarrarro,3,,6.4333333,-70.4333333
co,el algarroba,El Algarroba,32,,4.5666667,-71.9833333
co,el algarrobo,El Algarrobo,3,,6.4333333,-71.0666667
co,el algarrobo,El Algarrobo,5,,8.4666667,-74.5
co,el algarrobo,El Algarrobo,10,,10.183333300000001,-74.05
co,el algarrobo,El Algarrobo,12,,7.385277799999999,-75.9744444
co,el algarrobo,El Algarrobo,18,,9.982222199999999,-74.3377778
co,el algarrobo,El Algarrobo,19,,4.108888899999999,-73.245
co,el algarrobo,El Algarrobo,21,,8.033055599999999,-72.43
co,el algarrobo,El Algarrobo,32,,4.5666667,-71.9833333
co,el alisal,El Alisal,6,,5.6597222,-73.7175
co,el alisal,El Alisal,26,,5.749444400000001,-73.79722220000001
co,el alisal,El Alisal,29,,3.4666667,-76.3666667
co,el alisal,El Alisal,33,,5.2666667,-73.6833333
co,el aliso,El Aliso,6,,5.5197222,-73.85638890000001
co,el alizal,El Alizal,29,,3.4666667,-76.3666667
co,el aljibe,El Aljibe,2,,5.7733333,-75.89361109999999
co,el almendro,El Almendro,2,,7.3433333,-75.4288889
co,el almendro,El Almendro,6,,5.6044444,-74.1558333
co,el almendro,El Almendro,12,,8.35,-75.65
co,el almendron,El Almendrón,26,,6.635277799999999,-73.9219444
co,el almorzadero,El Almorzadero,9,,2.7947222000000003,-77.6013889
co,el almorzadero,El Almorzadero,32,,5.05,-71.5166667
co,el almorzado,El Almorzado,32,,5.05,-71.5166667
co,el altico,El Altico,16,,2.2136111,-75.9352778
co,el alto,El Alto,2,,6.5388889,-75.57777779999999
co,el alto,El Alto,6,,5.55,-73.0333333
co,el alto,El Alto,9,,1.8672221999999998,-77.195
co,el alto,El Alto,10,,10.583333300000001,-73.15
co,el alto,El Alto,12,,7.4233332999999995,-75.9738889
co,el alto,El Alto,16,,2.4027778,-75.7958333
co,el alto,El Alto,21,,7.9333333,-72.83333329999999
co,el alto,El Alto,28,,3.4486111000000004,-74.9794444
co,el alto,El Alto,33,,4.635,-73.9966667
co,el amarillo,El Amarillo,6,,5.6269444,-74.1819444
co,el amarillo,El Amarillo,26,,5.7925,-73.825
co,el amoladaro,El Amoladaro,33,,4.853055599999999,-73.73638890000001
co,el amoral,El Amoral,29,,3.6775,-76.4588889
co,el amparo,El Amparo,2,,5.9508333,-75.68861109999999
co,el amparo,El Amparo,4,,10.583333300000001,-74.9333333
co,el amparo,El Amparo,9,,2.9647222,-76.7108333
co,el amparo,El Amparo,10,,10.0,-74.0
co,el amparo,El Amparo,12,,8.651666699999998,-75.7819444
co,el amparo,El Amparo,18,,10.2166667,-74.45
co,el amparo,El Amparo,19,,3.1975,-72.60888890000001
co,el amparo,El Amparo,21,,8.0666667,-72.3727778
co,el amparo,El Amparo,26,,7.081111099999999,-73.6805556
co,el amparo,El Amparo,27,,9.156111099999999,-74.93861109999999
co,el amparo,El Amparo,32,,4.75,-72.2333333
co,el ancla,El Ancla,18,,9.7,-74.6
co,el anclar,El Anclar,12,,8.0558333,-75.4913889
co,el ancon,El Ancón,16,,2.5094444,-75.54777779999999
co,el antojo,El Antojo,33,,4.6944444,-73.98777779999999
co,el apogeo,El Apogeo,33,,4.6,-74.1833333
co,el apretado,El Apretado,12,,8.7663889,-75.51888890000001
co,el aquilon,El Aquilón,2,,6.9944444,-75.9761111
co,el arado,El Arado,29,,3.6641667,-76.06222220000001
co,el arbolito,El Arbolito,9,,1.8105556,-77.14583329999999
co,el arbolito,El Arbolito,23,,4.185555600000001,-75.7483333
co,el arbolito,El Arbolito,29,,3.7108333,-76.31777779999999
co,el arbolito,El Arbolito,32,,4.5841667,-72.7666667
co,el arca,El Arca,18,,9.921944400000001,-74.4288889
co,el archiral,El Archiral,2,,7.3047222000000005,-75.8069444
co,el arco,El Arco,21,,7.9858332999999995,-72.4691667
co,el arenal,El Arenal,32,,4.9913889000000005,-72.98138890000001
co,el arenal,El Arenal,33,,4.2561111,-74.4072222
co,el argel,El Argel,29,,4.0352778,-75.9122222
co,el aro,El Aro,2,,7.250555599999999,-75.5183333
co,el arrayan,El Arrayán,6,,5.633333299999999,-72.5
co,el arrayan,El Arrayán,16,,2.1975,-75.7822222
co,el arrayan,El Arrayán,20,,0.8836110999999999,-77.60055559999999
co,el arrayan,El Arrayán,21,,8.0452778,-72.38416670000001
co,el arrebol,El Arrebol,26,,7.463888900000001,-73.2197222
co,el arroyo,El Arroyo,28,,3.6666667,-75.4833333
co,el artonal,El Artonal,29,,3.4666667,-76.2833333
co,el aserradero,El Aserradero,21,,8.198611099999999,-72.3819444
co,el aserrio,El Aserrío,21,,8.609444400000001,-73.22555559999999
co,el asilo,El Asilo,33,,4.25,-74.75
co,el asomadero,El Asomadero,9,,2.7047222,-76.72277779999999
co,el asomadero,El Asomadero,24,,5.3586111,-75.9325
co,el astillero,El Astillero,9,,2.8666667,-77.6183333
co,el astillero,El Astillero,21,,8.127777799999999,-72.5861111
co,el astillero,El Astillero,26,,7.197777799999999,-73.81138890000001
co,el atajo,El Atajo,9,,2.5505556,-77.8341667
co,el atesal,El Atesal,2,,6.9444444,-75.68861109999999
co,el aticito,El Aticito,29,,3.315,-77.47888890000002
co,el atico,El Atico,16,,3.0061111,-75.4336111
co,el atigal,El Atigal,26,,6.3661110999999995,-73.1208333
co,el atoyo,El Atoyo,2,,6.7197222000000005,-75.51
co,el atravesado,El Atravesado,18,,10.0902778,-74.66277779999999
co,el auspicio,El Auspicio,33,,5.5152778,-73.8147222
co,el auxilio,El Auxilio,2,,7.0841667,-75.5655556
co,el auxilio,El Auxilio,28,,3.3061111000000003,-75.98861109999999
co,el avelinero,El Avelinero,3,,6.866666700000001,-70.6333333
co,el avelinero,El Avelinero,19,,4.2666667,-72.0333333
co,el aventino,El Aventino,21,,7.2666667,-72.7333333
co,el aventino,El Aventino,26,,7.293888900000001,-73.09861109999999
co,el avila,El Ávila,16,,3.0661111,-75.505
co,el avocate,El Avocate,27,,9.633333300000002,-75.4
co,el avocato,El Avocato,27,,9.633333300000002,-75.4
co,el azuceno,El Azuceno,16,,3.2888888999999994,-75.28277779999999
co,el azuceno,El Azuceno,26,,7.456388900000001,-73.2766667
co,el azul,El Azul,22,,0.3438889,-76.6122222
co,el bagre,El Bagre,2,40799.0,7.5941667,-74.8119444
co,el baile,El Baile,32,,6.05,-71.0666667
co,el bajial,El Bajial,21,,8.2513889,-73.1519444
co,el bajito,El Bajito,20,,1.8,-78.8
co,el bajo,El Bajo,5,,10.233333300000002,-75.05
co,el bajo,El Bajo,10,,8.7166667,-73.6
co,el bajo,El Bajo,18,,9.8386111,-74.4772222
co,el bajo,El Bajo,27,,9.45,-75.2
co,el balcon,El Balcón,20,,1.3,-77.5333333
co,el balcon,El Balcón,33,,5.1666667,-73.83333329999999
co,el balsal,El Balsal,12,,8.589166699999998,-76.14277779999999
co,el balsal,El Balsal,22,,0.35,-75.2666667
co,el balsal,El Balsal,29,,4.6666667,-76.2333333
co,el balsamo,El Bálsamo,5,,9.633333300000002,-75.1
co,el balsamo,El Bálsamo,6,,5.8116667,-74.36027779999999
co,el balsamo,El Bálsamo,10,,9.3386111,-73.8511111
co,el balsamo,El Bálsamo,12,,8.6338889,-75.5127778
co,el balsamo,El Balsamo,26,,6.4913889000000005,-74.21638890000001
co,el balsamo,El Bálsamo,27,,9.316666699999999,-75.33333329999999
co,el balseadero,El Balseadero,16,,2.2352778,-75.64527779999999
co,el balso,El Balso,2,,6.6408333,-75.7658333
co,el balso,El Balso,16,,3.2238889,-75.11527779999999
co,el bambu,El Bambú,19,,4.1133333,-73.1583333
co,el bambu,El Bambú,26,,6.9080556,-73.73611109999999
co,el banco,El Banco,2,,7.126388900000001,-75.4525
co,el banco,El Banco,3,,6.2819444,-71.8975
co,el banco,El Banco,6,,7.05,-72.1
co,el banco,El Banco,12,,8.8702778,-75.9422222
co,el banco,El Banco,18,54524.0,9.0047222,-73.9780556
co,el banco,El Banco,28,,4.4333333,-74.83333329999999
co,el banco,El Banco,29,,4.5166667,-76.05
co,el banco,El Banco,32,,5.3166667,-72.4
co,el banco,El Banco,33,,5.0333333,-74.05
co,el bango,El Bango,3,,6.2819444,-71.8975
co,el barbillal,El Barbillal,32,,5.2666667,-72.1
co,el barciao,El Barciao,2,,6.4738889,-74.97527779999999
co,el barcino,El Barcino,2,,7.0133333,-75.2475
co,el barco,El Barco,18,,9.6161111,-74.5725
co,el barranco,El Barranco,20,,1.6061111000000001,-77.2538889
co,el barrancon,El Barrancón,2,,7.3233333,-75.7272222
co,el barrial,El Barrial,6,,5.616666700000001,-73.41666670000001
co,el barrial,El Barrial,9,,2.5613889,-76.84638890000001
co,el barrial,El Barrial,17,,10.8938889,-72.8291667
co,el barrial,El Barrial,20,,1.9727778000000002,-77.2563889
co,el barril,El Barril,33,,4.9833333,-74.0166667
co,el barro,El Barro,2,,6.9083333,-75.66111109999999
co,el barro,El Barro,27,,8.833333300000001,-74.7833333
co,el barro,El Barro,28,,3.3822222,-75.0047222
co,el barroso,El Barroso,2,,5.8941667,-75.92
co,el barzal,El Barzal,12,,8.4666667,-75.58333329999999
co,el basque,El Basque,5,,10.383333300000002,-75.5333333
co,el basto,El Basto,26,,6.6833333,-72.91666670000001
co,el batatal,El Batatal,21,,7.6833333,-72.65
co,el baul,El Baúl,27,,9.4666667,-75.41666670000001
co,el baura,El Baurá,28,,3.8852778,-74.93222220000001
co,el bebadero,El Bebadero,33,,4.8858333,-73.9977778
co,el bebedero,El Bebedero,17,,11.2494444,-73.3008333
co,el bejuco,El Bejuco,3,,7.0166667,-71.5166667
co,el bejuco,El Bejuco,5,,9.616666699999998,-74.8666667
co,el bejuco,El Bejuco,18,,10.45,-74.75
co,el bejuco,El Bejuco,19,,4.366666700000001,-72.8666667
co,el bejuco,El Bejuco,32,,4.5588889,-72.7466667
